Target Number,Indicator Number,Description,St. Code,State or Union Territory,Value,Processed Value,Final Value,Map Score,Score,Source
1,1.04,"Attempt to commit Culpable Homicide per 100,000",4,Chandigarh,0.19,95.69,95.69,2.87,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",22,Chhattisgarh,0.02,99.56,99.56,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",7,Delhi,4.03,8.49,8.49,0.25,orange,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",30,Goa,0.07,98.44,98.44,2.95,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",24,Gujarat,0.10,97.71,97.71,2.93,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",6,Haryana,0.63,85.66,85.66,2.57,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",2,Himachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",1,Jammu and Kashmir,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",20,Jharkhand,0.00,99.93,99.93,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",29,Karnataka,0.06,98.66,98.66,2.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",32,Kerala,7.02,-59.45,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",23,Madhya Pradesh,0.12,97.28,97.28,2.92,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",27,Maharashtra,0.06,98.65,98.65,2.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",17,Meghalaya,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",15,Mizoram,1.28,71.00,71.00,2.13,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",21,Odisha,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",34,Puducherry,0.08,98.18,98.18,2.95,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",3,Punjab,0.24,94.51,94.51,2.84,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",8,Rajasthan,1.16,73.68,73.68,2.21,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",33,Tamil Nadu,0.00,99.94,99.94,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",36,Telangana,0.04,99.09,99.09,2.97,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",9,Uttar Pradesh,1.18,73.26,73.26,2.20,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",5,Uttarakhand,0.03,99.32,99.32,2.98,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.04,"Attempt to commit Culpable Homicide per 100,000",19,West Bengal,3.17,28.02,28.02,0.84,orange,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",37,Andhra Pradesh,0.73,49.87,49.87,1.50,orange,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",18,Assam,0.03,98.25,98.25,2.95,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",10,Bihar,0.00,99.87,99.87,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",4,Chandigarh,0.19,87.06,87.06,2.61,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",22,Chhattisgarh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",7,Delhi,0.04,97.56,97.56,2.93,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",30,Goa,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",24,Gujarat,0.00,99.89,99.89,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",6,Haryana,0.13,91.11,91.11,2.73,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",2,Himachal Pradesh,0.06,96.02,96.02,2.88,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",1,Jammu and Kashmir,4.05,-176.65,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",20,Jharkhand,0.13,90.89,90.89,2.73,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",29,Karnataka,0.16,89.05,89.05,2.67,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",32,Kerala,0.14,90.60,90.60,2.72,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",35,Ladakh,1.09,25.24,25.24,0.76,orange,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",23,Madhya Pradesh,0.02,98.87,98.87,2.97,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",27,Maharashtra,0.25,83.17,83.17,2.50,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",14,Manipur,0.04,97.34,97.34,2.92,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",17,Meghalaya,0.03,97.70,97.70,2.93,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",21,Odisha,0.01,99.51,99.51,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",34,Puducherry,0.16,89.06,89.06,2.67,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",3,Punjab,0.08,94.59,94.59,2.84,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",8,Rajasthan,0.01,99.60,99.60,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",33,Tamil Nadu,0.33,77.57,77.57,2.33,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",36,Telangana,0.25,83.22,83.22,2.50,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",9,Uttar Pradesh,0.01,99.62,99.62,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",5,Uttarakhand,0.03,97.97,97.97,2.94,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.06,"Attempted Suicide per 100,000",19,West Bengal,0.00,99.85,99.85,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",35,Andaman and Nicobar Islands,0.53,64.12,64.12,1.92,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",37,Andhra Pradesh,3.63,-147.92,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",12,Arunachal Pradesh,0.07,95.07,95.07,2.85,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",18,Assam,0.47,67.61,67.61,2.03,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",10,Bihar,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",4,Chandigarh,0.28,80.59,80.59,2.42,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",22,Chhattisgarh,0.43,70.86,70.86,2.13,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.68,53.37,53.37,1.60,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",7,Delhi,0.20,86.17,86.17,2.59,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",30,Goa,0.82,43.82,43.82,1.31,orange,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",24,Gujarat,0.02,98.76,98.76,2.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",6,Haryana,52.07,-3455.42,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",2,Himachal Pradesh,6.37,-334.70,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",1,Jammu and Kashmir,9.89,-575.21,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",20,Jharkhand,0.10,93.38,93.38,2.80,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",29,Karnataka,0.66,54.85,54.85,1.65,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",32,Kerala,0.40,72.81,72.81,2.18,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",35,Ladakh,0.73,50.16,50.16,1.50,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",23,Madhya Pradesh,1.73,-17.81,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",27,Maharashtra,0.89,39.24,39.24,1.18,orange,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",14,Manipur,0.12,92.03,92.03,2.76,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",17,Meghalaya,0.24,83.89,83.89,2.52,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",15,Mizoram,1.37,6.65,6.65,0.20,orange,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",21,Odisha,0.09,93.82,93.82,2.81,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",34,Puducherry,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",3,Punjab,1.44,1.79,1.79,0.05,orange,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",8,Rajasthan,2.34,-59.98,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",11,Sikkim,0.66,55.27,55.27,1.66,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",33,Tamil Nadu,0.75,48.51,48.51,1.46,orange,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",36,Telangana,3.63,-147.94,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",9,Uttar Pradesh,0.21,85.68,85.68,2.57,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",5,Uttarakhand,0.06,95.94,95.94,2.88,yellow,NCRB(IPCCrimes-2022)/Census(2011)
4,4.01,"Wrongful Restraint/ Confinement per 100,000",19,West Bengal,1.47,-0.17,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",35,Andaman and Nicobar Islands,8.41,46.81,46.81,1.40,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",37,Andhra Pradesh,11.87,22.68,22.68,0.68,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",12,Arunachal Pradesh,4.84,71.68,71.68,2.15,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",18,Assam,6.36,61.11,61.11,1.83,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",10,Bihar,0.39,102.75,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",4,Chandigarh,3.98,77.70,77.70,2.33,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",22,Chhattisgarh,5.18,69.36,69.36,2.08,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,1.88,92.35,92.35,2.77,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",7,Delhi,12.01,21.66,21.66,0.65,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",30,Goa,5.96,63.85,63.85,1.92,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",24,Gujarat,1.15,97.45,97.45,2.92,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",6,Haryana,10.80,30.10,30.10,0.90,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",2,Himachal Pradesh,7.17,55.47,55.47,1.66,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",1,Jammu and Kashmir,13.09,14.15,14.15,0.42,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",20,Jharkhand,3.47,81.26,81.26,2.44,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",29,Karnataka,10.15,34.67,34.67,1.04,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",32,Kerala,14.79,2.33,2.33,0.07,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",35,Ladakh,0.36,102.90,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",31,Lakshadweep,1.55,94.63,94.63,2.84,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",23,Madhya Pradesh,7.66,52.02,52.02,1.56,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",27,Maharashtra,10.24,34.01,34.01,1.02,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",14,Manipur,2.61,87.27,87.27,2.62,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",17,Meghalaya,2.12,90.64,90.64,2.72,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",15,Mizoram,2.55,87.65,87.65,2.63,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",13,Nagaland,0.45,102.27,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",21,Odisha,17.46,-16.28,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",34,Puducherry,2.80,85.89,85.89,2.58,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",3,Punjab,2.40,88.70,88.70,2.66,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",8,Rajasthan,12.41,18.89,18.89,0.57,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",11,Sikkim,3.77,79.18,79.18,2.38,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",33,Tamil Nadu,1.96,91.78,91.78,2.75,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",36,Telangana,13.29,12.77,12.77,0.38,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",16,Tripura,2.37,88.93,88.93,2.67,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",9,Uttar Pradesh,5.28,68.63,68.63,2.06,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",5,Uttarakhand,6.93,57.12,57.12,1.71,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.02,"Assault on Women with Intent to Outrage her Modesty per 100,000",19,West Bengal,2.71,86.52,86.52,2.60,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",35,Andaman and Nicobar Islands,3.94,64.58,64.58,1.94,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",37,Andhra Pradesh,6.15,43.07,43.07,1.29,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",12,Arunachal Pradesh,3.69,67.07,67.07,2.01,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",18,Assam,3.88,65.20,65.20,1.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",10,Bihar,0.32,99.91,99.91,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",4,Chandigarh,1.42,89.16,89.16,2.67,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",22,Chhattisgarh,4.17,62.35,62.35,1.87,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.34,99.70,99.70,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",7,Delhi,5.31,51.19,51.19,1.54,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",30,Goa,2.54,78.28,78.28,2.35,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",24,Gujarat,0.44,98.77,98.77,2.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",6,Haryana,2.96,74.17,74.17,2.22,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",2,Himachal Pradesh,3.28,71.05,71.05,2.13,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",1,Jammu and Kashmir,12.22,-16.19,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",20,Jharkhand,1.76,85.91,85.91,2.58,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",29,Karnataka,6.63,38.32,38.32,1.15,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",32,Kerala,8.21,22.89,22.89,0.69,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",35,Ladakh,0.00,103.03,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",31,Lakshadweep,1.55,87.90,87.90,2.64,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",23,Madhya Pradesh,4.20,62.07,62.07,1.86,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",27,Maharashtra,4.64,57.80,57.80,1.73,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",14,Manipur,2.02,83.29,83.29,2.50,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",17,Meghalaya,1.35,89.88,89.88,2.70,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",15,Mizoram,1.18,91.47,91.47,2.74,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",13,Nagaland,0.45,98.59,98.59,2.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",21,Odisha,10.32,2.31,2.31,0.07,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",34,Puducherry,2.80,75.67,75.67,2.27,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",3,Punjab,1.06,92.73,92.73,2.78,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",8,Rajasthan,9.27,12.56,12.56,0.38,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",11,Sikkim,2.29,80.66,80.66,2.42,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",33,Tamil Nadu,1.45,88.90,88.90,2.67,yellow,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",36,Telangana,6.21,42.49,42.49,1.27,orange,NCRB(IPCCrimes-2022)/Census(2011)
3,3.01,"Assault on Women per 100,000",16,Tripura,1.66,86.83,86.83,2.60,yellow,NCRB(IPCCrimes-2022)/Census(2011)
